NAME,STUSAB,SUMLEV,REGION,DIVISION,STATE,COUNTY,AREALAND,AREAWATR,POP100,HU100
Webb County,TX,050,3,7,48,479,8706199011,36537745,250304,73496
Wharton County,TX,050,3,7,48,481,2813115336,21289070,41280,17127
Wheeler County,TX,050,3,7,48,483,2368603566,2481251,5410,2730
Wichita County,TX,050,3,7,48,485,1625932680,13830886,131500,55566
Wilbarger County,TX,050,3,7,48,487,2514474467,18257915,13535,6318
Willacy County,TX,050,3,7,48,489,1529528675,501715776,22134,7040
Williamson County,TX,050,3,7,48,491,2896391221,41793130,422679,162773
Wilson County,TX,050,3,7,48,493,2081658340,12115898,42918,16766
Winkler County,TX,050,3,7,48,495,2178456075,414376,7110,3027
Wise County,TX,050,3,7,48,497,2342442771,47038683,59127,23781
Wood County,TX,050,3,7,48,499,1671149162,130753910,41964,20861
Yoakum County,TX,050,3,7,48,501,2071234660,34329,7879,2978
Young County,TX,050,3,7,48,503,2368460066,42451698,18550,8622
Zapata County,TX,050,3,7,48,505,2585876105,154370954,14018,6203
Zavala County,TX,050,3,7,48,507,3360266896,11209840,11677,4283
Beaver County,UT,050,4,8,49,001,6707757757,5330823,6629,2908
Box Elder County,UT,050,4,8,49,003,14880907163,2547942103,49975,17326
Cache County,UT,050,4,8,49,005,3016851000,21264707,112656,37024
Carbon County,UT,050,4,8,49,007,3829279233,15773974,21403,9551
Daggett County,UT,050,4,8,49,009,1805167690,61461652,1059,1141
Davis County,UT,050,4,8,49,011,773832198,868122919,306479,97570
Duchesne County,UT,050,4,8,49,013,8394008306,38788291,18607,9493
Emery County,UT,050,4,8,49,015,11557340590,24591482,10976,4489
Garfield County,UT,050,4,8,49,017,13403502531,85795383,5172,3726
Grand County,UT,050,4,8,49,019,9509252821,31439319,9225,4816
Iron County,UT,050,4,8,49,021,8538363871,11393799,46163,19667
Juab County,UT,050,4,8,49,023,8785958124,36571957,10246,3502
Kane County,UT,050,4,8,49,025,10334644139,306367710,7125,5815
Millard County,UT,050,4,8,49,027,17022500900,661655253,12503,4939
Morgan County,UT,050,4,8,49,029,1577810469,4427355,9469,3006
Piute County,UT,050,4,8,49,031,1962668913,20528115,1556,898
Rich County,UT,050,4,8,49,033,2664514120,149136058,2264,2834
Salt Lake County,UT,050,4,8,49,035,1922501205,168569885,1029655,364031
San Juan County,UT,050,4,8,49,037,20253675635,293096059,14746,5734
Sanpete County,UT,050,4,8,49,039,4118475669,32075864,27822,10379
Sevier County,UT,050,4,8,49,041,4948372346,20259931,20802,8449
Summit County,UT,050,4,8,49,043,4847710464,26571027,36324,26545
Tooele County,UT,050,4,8,49,045,17978017875,892840669,58218,19455
Uintah County,UT,050,4,8,49,047,11602350635,56186719,32588,11972
Utah County,UT,050,4,8,49,049,5188922666,364307082,516564,148350
Wasatch County,UT,050,4,8,49,051,3044533262,78953594,23530,10577
Washington County,UT,050,4,8,49,053,6284236933,9307859,138115,57734
Wayne County,UT,050,4,8,49,055,6373122094,15054792,2778,1591
Weber County,UT,050,4,8,49,057,1492050864,215752373,231236,86187
Addison County,VT,050,1,1,50,001,1984773428,107309272,36821,16760
Bennington County,VT,050,1,1,50,003,1748190656,6931622,37125,20922
Caledonia County,VT,050,1,1,50,005,1680549138,22462605,31227,15942
Chittenden County,VT,050,1,1,50,007,1389731195,214245176,156545,65722
Essex County,VT,050,1,1,50,009,1718710619,30291452,6306,5019
Franklin County,VT,050,1,1,50,011,1641291023,150933050,47746,21588
Grand Isle County,VT,050,1,1,50,013,211890629,292297787,6970,5048
Lamoille County,VT,050,1,1,50,015,1188278167,12661498,24475,12969
Orange County,VT,050,1,1,50,017,1779407245,13552112,28936,14845
Orleans County,VT,050,1,1,50,019,1795556430,72249285,27231,16162
Rutland County,VT,050,1,1,50,021,2408224790,38744350,61642,33768
Washington County,VT,050,1,1,50,023,1779926134,21213229,59534,29941
Windham County,VT,050,1,1,50,025,2033930747,33055836,44513,29735
Windsor County,VT,050,1,1,50,027,2510570288,19288908,56670,34118
Accomack County,VA,050,3,5,51,001,1164189289,2228794013,33164,21002
Albemarle County,VA,050,3,5,51,003,1866599905,14035672,98970,42122
Alleghany County,VA,050,3,5,51,005,1153727336,8535515,16250,8074
Amelia County,VA,050,3,5,51,007,920142596,8424838,12690,5359
Amherst County,VA,050,3,5,51,009,1227484444,12730183,32353,13976
Appomattox County,VA,050,3,5,51,011,863744566,3204517,14973,6921
Arlington County,VA,050,3,5,51,013,67273573,244125,207627,105404
Augusta County,VA,050,3,5,51,015,2504515631,9987990,73750,31194
Bath County,VA,050,3,5,51,017,1370512659,14049862,4731,3270
Bedford County,VA,050,3,5,51,019,1950314965,42043879,68676,31937
Bland County,VA,050,3,5,51,021,926503435,2598063,6824,3265
Botetourt County,VA,050,3,5,51,023,1401706839,12195597,33148,14562
Brunswick County,VA,050,3,5,51,025,1466381601,8317961,17434,8166
Buchanan County,VA,050,3,5,51,027,1302149008,2798065,24098,11576
Buckingham County,VA,050,3,5,51,029,1501304577,10098910,17146,7244
Campbell County,VA,050,3,5,51,031,1305008854,8962147,54842,24769
Caroline County,VA,050,3,5,51,033,1366252458,24233022,28545,11729
Carroll County,VA,050,3,5,51,035,1229441060,7648352,30042,16569
Charles City County,VA,050,3,5,51,036,473494077,55490534,7256,3229
Charlotte County,VA,050,3,5,51,037,1230945745,5827738,12586,6273
Chesterfield County,VA,050,3,5,51,041,1096334108,35372995,316236,122555
Clarke County,VA,050,3,5,51,043,456297605,5658686,14034,6235
Craig County,VA,050,3,5,51,045,853489575,2798854,5190,2809
Culpeper County,VA,050,3,5,51,047,982210871,8572037,46689,17657
Cumberland County,VA,050,3,5,51,049,770419651,5931713,10052,4626
Dickenson County,VA,050,3,5,51,051,856074924,8106974,15903,7579
Dinwiddie County,VA,050,3,5,51,053,1304619086,9001586,28001,11422
Essex County,VA,050,3,5,51,057,665944393,74793611,11151,5757
Fairfax County,VA,050,3,5,51,059,1012604465,39567297,1081726,407998
Fauquier County,VA,050,3,5,51,061,1676885536,9779829,65203,25600
Floyd County,VA,050,3,5,51,063,985283867,2257557,15279,7790
Fluvanna County,VA,050,3,5,51,065,740750095,10731289,25691,10383
Franklin County,VA,050,3,5,51,067,1788195297,54706602,56159,29315
Frederick County,VA,050,3,5,51,069,1070949703,5207928,78305,31346
Giles County,VA,050,3,5,51,071,921469073,12017000,17286,8319
Gloucester County,VA,050,3,5,51,073,564116907,181748785,36858,15852
Goochland County,VA,050,3,5,51,075,728861838,21988018,21717,8618
Grayson County,VA,050,3,5,51,077,1145227587,9790865,15533,9156
Greene County,VA,050,3,5,51,079,404675804,1706935,18403,7509
Greensville County,VA,050,3,5,51,081,764632769,4093693,12243,4090
Halifax County,VA,050,3,5,51,083,2118193284,30547676,36241,18004
Hanover County,VA,050,3,5,51,085,1213502928,13648770,99863,38360
Henrico County,VA,050,3,5,51,087,605271846,29034990,306935,132778
Henry County,VA,050,3,5,51,089,990240760,5299482,54151,26268
Highland County,VA,050,3,5,51,091,1075249079,1805636,2321,1837
Isle of Wight County,VA,050,3,5,51,093,817432028,122288802,35270,14633
James City County,VA,050,3,5,51,095,368909132,95320887,67009,29797
King and Queen County,VA,050,3,5,51,097,816203901,28872700,6945,3414
King George County,VA,050,3,5,51,099,465255721,21034751,23584,9477
King William County,VA,050,3,5,51,101,709504582,30285503,15935,6522
Lancaster County,VA,050,3,5,51,103,345115848,254201621,11391,7402
Lee County,VA,050,3,5,51,105,1127987182,4897841,25587,11745
Loudoun County,VA,050,3,5,51,107,1335297272,14445102,312311,109442
Louisa County,VA,050,3,5,51,109,1285411656,37739413,33153,16319
Lunenburg County,VA,050,3,5,51,111,1118054299,1795027,12914,5935
Madison County,VA,050,3,5,51,113,830565702,3085790,13308,5932
Mathews County,VA,050,3,5,51,115,222555448,430023616,8978,5669
Mecklenburg County,VA,050,3,5,51,117,1619998831,139194241,32727,18591
Middlesex County,VA,050,3,5,51,119,337492226,208378288,10959,7133
Montgomery County,VA,050,3,5,51,121,1002361193,5830296,94392,38569
Nelson County,VA,050,3,5,51,125,1219510167,8934492,15020,9931
New Kent County,VA,050,3,5,51,127,543196546,35592371,18429,7295
Northampton County,VA,050,3,5,51,131,548073024,1511612271,12389,7301
Northumberland County,VA,050,3,5,51,133,495452184,244302267,12330,8995
Nottoway County,VA,050,3,5,51,135,814271729,4291758,15853,6650
Orange County,VA,050,3,5,51,137,882624058,6426574,33481,14616
Page County,VA,050,3,5,51,139,805112691,8338367,24042,11600
Patrick County,VA,050,3,5,51,141,1251212174,7165464,18490,10083
Pittsylvania County,VA,050,3,5,51,143,2509545576,23916652,63506,31307
Powhatan County,VA,050,3,5,51,145,673969480,5505282,28046,10043
Prince Edward County,VA,050,3,5,51,147,906392425,10040456,23368,9149
Prince George County,VA,050,3,5,51,149,686749234,43215046,35725,12056
Prince William County,VA,050,3,5,51,153,871276091,31269436,402002,137115
Pulaski County,VA,050,3,5,51,155,828427584,25216023,34872,17235
Rappahannock County,VA,050,3,5,51,157,689525028,2068623,7373,3839
Richmond County,VA,050,3,5,51,159,495962821,64400119,9254,3850
Roanoke County,VA,050,3,5,51,161,648838102,1887387,92376,40016
Rockbridge County,VA,050,3,5,51,163,1547668571,8841414,22307,11152
Rockingham County,VA,050,3,5,51,165,2199121564,11060921,76314,33660
Russell County,VA,050,3,5,51,167,1227192858,7593794,28897,13484
Scott County,VA,050,3,5,51,169,1387017232,8052092,23177,11916
Shenandoah County,VA,050,3,5,51,171,1317722983,8801811,41993,20876
Smyth County,VA,050,3,5,51,173,1167897823,3526059,32208,15427
Southampton County,VA,050,3,5,51,175,1551777074,8248296,18570,7473
Spotsylvania County,VA,050,3,5,51,177,1039870690,33047780,122397,45185
Stafford County,VA,050,3,5,51,179,696591933,28419416,128961,43978
Surry County,VA,050,3,5,51,181,722475771,81216951,7058,3444
Sussex County,VA,050,3,5,51,183,1269664203,6755314,12087,4696
Tazewell County,VA,050,3,5,51,185,1343805085,2914823,45078,20826
Warren County,VA,050,3,5,51,187,552872306,8483552,37575,16034
Washington County,VA,050,3,5,51,191,1452917904,12999399,54876,25601
Westmoreland County,VA,050,3,5,51,193,594077407,61102580,17454,10618
Wise County,VA,050,3,5,51,195,1044253435,5284512,41452,17940
Wythe County,VA,050,3,5,51,197,1196118581,7311859,29235,14079
York County,VA,050,3,5,51,199,271379438,285360315,65464,26849
Alexandria city,VA,050,3,5,51,510,38919733,1140371,139966,72376
Bedford city,VA,050,3,5,51,515,17814175,61318,6222,2920
Bristol city,VA,050,3,5,51,520,33703512,363160,17835,8831
Buena Vista city,VA,050,3,5,51,530,17362236,223855,6650,2936
Charlottesville city,VA,050,3,5,51,540,26517362,52974,43475,19189
Chesapeake city,VA,050,3,5,51,550,882669156,26052854,222209,83196
Colonial Heights city,VA,050,3,5,51,570,19476234,757309,17411,7831
Covington city,VA,050,3,5,51,580,14163340,522061,5961,3067
Danville city,VA,050,3,5,51,590,111198695,2627087,43055,22438
Emporia city,VA,050,3,5,51,595,17854907,191799,5927,2565
Fairfax city,VA,050,3,5,51,600,16159465,95054,22565,8680
Falls Church city,VA,050,3,5,51,610,5176813,6,12332,5489
Franklin city,VA,050,3,5,51,620,21252884,369830,8582,3901
Fredericksburg city,VA,050,3,5,51,630,27039905,182486,24286,10467
Galax city,VA,050,3,5,51,640,21340428,103782,7042,3252
Hampton city,VA,050,3,5,51,650,133160054,219853142,137436,59566
Harrisonburg city,VA,050,3,5,51,660,45112613,149955,48914,17444
Hopewell city,VA,050,3,5,51,670,26620504,1357034,22591,10121
Lexington city,VA,050,3,5,51,678,6466940,68429,7042,2546
Lynchburg city,VA,050,3,5,51,680,127239697,1344996,75568,31992
Manassas city,VA,050,3,5,51,683,25590863,148539,37821,13123
Manassas Park city,VA,050,3,5,51,685,6562394,2623,14273,4904
Martinsville city,VA,050,3,5,51,690,28376620,133615,13821,7205
Newport News city,VA,050,3,5,51,700,177967764,131476125,180719,76198
Norfolk city,VA,050,3,5,51,710,140171293,109376999,242803,95018
Norton city,VA,050,3,5,51,720,19375334,89169,3958,1945
Petersburg city,VA,050,3,5,51,730,59393052,637650,32420,16326
Poquoson city,VA,050,3,5,51,735,39669842,163451700,12150,4726
Portsmouth city,VA,050,3,5,51,740,87159966,33876240,95535,40806
Radford city,VA,050,3,5,51,750,25567146,867994,16408,6427
Richmond city,VA,050,3,5,51,760,154894705,6880315,204214,98349
Roanoke city,VA,050,3,5,51,770,110234185,884101,97032,47453
Salem city,VA,050,3,5,51,775,37390584,263478,24802,10832
Staunton city,VA,050,3,5,51,790,51735515,155196,23746,11738
Suffolk city,VA,050,3,5,51,800,1036429624,74908984,84585,33035
Virginia Beach city,VA,050,3,5,51,810,644948896,643150238,437994,177879
Waynesboro city,VA,050,3,5,51,820,38950817,419089,21006,9717
Williamsburg city,VA,050,3,5,51,830,23366983,417860,14068,5176
Winchester city,VA,050,3,5,51,840,23912611,54101,26203,11872
Adams County,WA,050,4,9,53,001,4985668796,12623299,18728,6242
Asotin County,WA,050,4,9,53,003,1647784012,11475136,21623,9872
Benton County,WA,050,4,9,53,005,4403961281,154412831,175177,68618
Chelan County,WA,050,4,9,53,007,7564124657,189992686,72453,35465
Clallam County,WA,050,4,9,53,009,4502251295,2414668004,71404,35582
Clark County,WA,050,4,9,53,011,1629112686,70523141,425363,167413
Columbia County,WA,050,4,9,53,013,2249738808,12566851,4078,2136
Cowlitz County,WA,050,4,9,53,015,2952910628,67563094,102410,43450
Douglas County,WA,050,4,9,53,017,4711872269,76122749,38431,16004
Ferry County,WA,050,4,9,53,019,5706154501,140280530,7551,4403
Franklin County,WA,050,4,9,53,021,3217208258,60193369,78163,24423
Garfield County,WA,050,4,9,53,023,1840669150,19490282,2266,1233
Grant County,WA,050,4,9,53,025,6939907170,289575234,89120,35083
Grays Harbor County,WA,050,4,9,53,027,4926225833,834957671,72797,35166
Island County,WA,050,4,9,53,029,539879663,800115268,78506,40234
Jefferson County,WA,050,4,9,53,031,4671561779,982751274,29872,17767
King County,WA,050,4,9,53,033,5479291809,495471264,1931249,851261
Kitsap County,WA,050,4,9,53,035,1022893152,442829766,251133,107367
Kittitas County,WA,050,4,9,53,037,5949903934,92370342,40915,21900
Klickitat County,WA,050,4,9,53,039,4846679228,85063380,20318,9786
Lewis County,WA,050,4,9,53,041,6223229463,86636927,75455,34050
Lincoln County,WA,050,4,9,53,043,5984151955,74744197,10570,5776
Mason County,WA,050,4,9,53,045,2484878730,237245899,60699,32518
Okanogan County,WA,050,4,9,53,047,13643999206,121250186,41120,22245
Pacific County,WA,050,4,9,53,049,2415572451,752977439,20920,15547
Pend Oreille County,WA,050,4,9,53,051,3625955333,65405307,13001,7936
Pierce County,WA,050,4,9,53,053,4324005310,354658008,795225,325375
San Juan County,WA,050,4,9,53,055,450437066,1158109609,15769,13313
Skagit County,WA,050,4,9,53,057,4483794950,489329871,116901,51473
Skamania County,WA,050,4,9,53,059,4288183445,72852866,11066,5628
Snohomish County,WA,050,4,9,53,061,5406013264,282371494,713335,286659
Spokane County,WA,050,4,9,53,063,4568198649,43802705,471221,201434
Stevens County,WA,050,4,9,53,065,6417380728,163131299,43531,21156
Thurston County,WA,050,4,9,53,067,1869871525,133491584,252264,108182
Wahkiakum County,WA,050,4,9,53,069,682138841,61658244,3978,2067
Walla Walla County,WA,050,4,9,53,071,3289618915,74827643,58781,23451
Whatcom County,WA,050,4,9,53,073,5456733620,1027224451,201140,90665
Whitman County,WA,050,4,9,53,075,5592015929,47940249,44776,19323
Yakima County,WA,050,4,9,53,077,11125023321,41131437,243231,85474
Barbour County,WV,050,3,5,54,001,883338809,4639186,16589,7849
Berkeley County,WV,050,3,5,54,003,831754462,1074157,104169,44762
Boone County,WV,050,3,5,54,005,1298991045,4282300,24629,11070
Braxton County,WV,050,3,5,54,007,1322996847,14144309,14523,7415
Brooke County,WV,050,3,5,54,009,231038789,8720599,24069,10967
Cabell County,WV,050,3,5,54,011,727832268,18127980,96319,46169
Calhoun County,WV,050,3,5,54,013,723252287,3704590,7627,3963
Clay County,WV,050,3,5,54,015,885522451,4957435,9386,4572
Doddridge County,WV,050,3,5,54,017,828070906,1958441,8202,3946
Fayette County,WV,050,3,5,54,019,1713406009,17606569,46039,21618
Gilmer County,WV,050,3,5,54,021,876717515,4082546,8693,3448
Grant County,WV,050,3,5,54,023,1236391168,7545463,11937,6366
Greenbrier County,WV,050,3,5,54,025,2640671499,12796750,35480,18980
Hampshire County,WV,050,3,5,54,027,1658236572,11343541,23964,13688
Hancock County,WV,050,3,5,54,029,213957204,13879374,30676,14541
Hardy County,WV,050,3,5,54,031,1508182025,5624848,14025,8078
Harrison County,WV,050,3,5,54,033,1077454759,1320333,69099,31431
Jackson County,WV,050,3,5,54,035,1202654983,18858918,29211,13305
Jefferson County,WV,050,3,5,54,037,542951079,5274680,53498,22037
Kanawha County,WV,050,3,5,54,039,2335100448,24173038,193063,92618
Lewis County,WV,050,3,5,54,041,996874721,12305530,16372,7958
Lincoln County,WV,050,3,5,54,043,1131924510,4024203,21720,9887
Logan County,WV,050,3,5,54,045,1175173524,4866223,36743,16743
McDowell County,WV,050,3,5,54,047,1381643483,3736644,22113,11322
Marion County,WV,050,3,5,54,049,799620921,7207890,56418,26463
Marshall County,WV,050,3,5,54,051,791062651,17412491,33107,15918
Mason County,WV,050,3,5,54,053,1115632960,36174753,27324,13006
Mercer County,WV,050,3,5,54,055,1085187156,4482333,62264,30115
Mineral County,WV,050,3,5,54,057,849075073,3595249,28212,13039
Mingo County,WV,050,3,5,54,059,1095846454,2224025,26839,12699
Monongalia County,WV,050,3,5,54,061,932556578,15068012,96189,43238
Monroe County,WV,050,3,5,54,063,1224422242,2298838,13502,7601
Morgan County,WV,050,3,5,54,065,593295447,1401528,17541,9753
Nicholas County,WV,050,3,5,54,067,1675266140,19638976,26233,13064
Ohio County,WV,050,3,5,54,069,274072974,8297885,44443,21172
Pendleton County,WV,050,3,5,54,071,1802759588,5437242,7695,5132
Pleasants County,WV,050,3,5,54,073,336966345,11509296,7605,3390
Pocahontas County,WV,050,3,5,54,075,2435323587,3978348,8719,8847
Preston County,WV,050,3,5,54,077,1680396095,6692224,33520,15097
Putnam County,WV,050,3,5,54,079,895279233,12250003,55486,23438
Raleigh County,WV,050,3,5,54,081,1567850996,10350469,78859,35931
Randolph County,WV,050,3,5,54,083,2692760964,687610,29405,14189
Ritchie County,WV,050,3,5,54,085,1170650137,4423276,10449,5843
Roane County,WV,050,3,5,54,087,1252421705,404680,14926,7351
Summers County,WV,050,3,5,54,089,933586742,18821425,13927,7680
Taylor County,WV,050,3,5,54,091,447474960,7532811,16895,7541
Tucker County,WV,050,3,5,54,093,1085004058,5528958,7141,5346
Tyler County,WV,050,3,5,54,095,663797222,11403019,9208,5000
Upshur County,WV,050,3,5,54,097,918506909,302706,24254,11099
Wayne County,WV,050,3,5,54,099,1310486007,15878801,42481,19227
Webster County,WV,050,3,5,54,101,1433476012,7149523,9154,5428
Wetzel County,WV,050,3,5,54,103,927378346,8460754,16583,8173
Wirt County,WV,050,3,5,54,105,602195193,5845667,5717,3231
Wood County,WV,050,3,5,54,107,948607826,27212735,86956,40215
Wyoming County,WV,050,3,5,54,109,1293577717,6126687,23796,10958
Adams County,WI,050,2,3,55,001,1672214172,111125910,20875,17436
Ashland County,WI,050,2,3,55,003,2706628242,3230607930,16157,9656
Barron County,WI,050,2,3,55,005,2234411472,70065655,45870,23614
Bayfield County,WI,050,2,3,55,007,3827647135,1460263062,15014,12999
Brown County,WI,050,2,3,55,009,1371938244,222741055,248007,104371
Buffalo County,WI,050,2,3,55,011,1739526593,98314066,13587,6664
Burnett County,WI,050,2,3,55,013,2128575375,151213123,15457,15278
